"Reference","Year","Month","Season","bay_segment","Longitude","Latitude","ScoreNumTaxa","ScoreShannon","ScoreTaxaSelect","ScoreTaxaBenthic","ScoreNumGuilds","TBNI_Score"
"TBM2014051105",2014,5,"Spring","HB",-82.411083,27.891866,6,6,7,7,8,68
"TBM2014051203",2014,5,"Spring","MTB",-82.477383,27.82115,10,10,10,10,10,100
"TBM2014051204",2014,5,"Spring","HB",-82.469333,27.843783,10,10,10,9,10,98
"TBM2014051205",2014,5,"Spring","HB",-82.481633,27.880966,6,7,7,3,8,62
"TBM2014051206",2014,5,"Spring","HB",-82.488433,27.898866,10,2,10,10,10,84
"TBM2014051302",2014,5,"Spring","OTB",-82.6175,27.9704,5,10,3,5,7,60
"TBM2014051304",2014,5,"Spring","OTB",-82.716966,27.956783,8,7,7,7,7,72
"TBM2014051307",2014,5,"Spring","OTB",-82.657,28.0025,5,5,0,5,7,44
"TBM2014051308",2014,5,"Spring","OTB",-82.657016,28.010633,3,6,3,3,7,44
"TBM2014060106",2014,6,"Summer","LTB",-82.724383,27.5244,10,9,10,10,7,92
"TBM2014060201",2014,6,"Summer","OTB",-82.548233,27.960366,4,3,0,4,7,36
"TBM2014060203",2014,6,"Summer","OTB",-82.6833,27.96255,5,10,0,4,7,52
"TBM2014060204",2014,6,"Summer","OTB",-82.713383,27.957483,8,7,5,8,7,70
"TBM2014060205",2014,6,"Summer","OTB",-82.7117,27.929716,1,1,0,1,0,6
"TBM2014060401",2014,6,"Summer","HB",-82.488483,27.899,3,7,8,5,7,60
"TBM2014060404",2014,6,"Summer","HB",-82.404083,27.871916,0,0,0,0,0,0
"TBM2014060601",2014,6,"Summer","MTB",-82.5169,27.6826,5,7,5,6,3,52
"TBM2014060602",2014,6,"Summer","MTB",-82.51785,27.677283,2,7,0,2,7,36
"TBM2014060603",2014,6,"Summer","MTB",-82.490966,27.7144,10,7,10,10,10,94
"TBM2014060604",2014,6,"Summer","MTB",-82.545583,27.667266,5,5,2,4,10,52
"TBM2014060606",2014,6,"Summer","LTB",-82.575233,27.606883,7,6,7,8,7,70
"TBM2014060701",2014,6,"Summer","OTB",-82.5883,27.843983,6,6,2,7,10,62
"TBM2014060702",2014,6,"Summer","OTB",-82.5924,27.848166,3,7,0,2,3,30
"TBM2014060703",2014,6,"Summer","OTB",-82.548283,27.851666,3,2,2,3,3,26
"TBM2014060704",2014,6,"Summer","OTB",-82.54525,27.848266,6,6,2,6,7,54
"TBM2014060901",2014,6,"Summer","HB",-82.4037,27.854933,7,9,10,10,7,86
"TBM2014060902",2014,6,"Summer","HB",-82.429333,27.86415,7,5,5,5,10,64
"TBM2014060905",2014,6,"Summer","MTB",-82.41975,27.791883,2,3,2,3,3,26
"TBM2014060907",2014,6,"Summer","MTB",-82.407016,27.790083,3,3,2,2,3,26
"TBM2014060908",2014,6,"Summer","HB",-82.39585,27.819216,1,3,0,0,3,14
"TBM2014060909",2014,6,"Summer","HB",-82.393833,27.838033,7,7,8,10,7,78
"TBM2014061001",2014,6,"Summer","MTB",-82.638366,27.74095,9,6,10,9,7,82
"TBM2014061101",2014,6,"Summer","MTB",-82.623783,27.848683,8,6,2,4,10,60
"TBM2014061301",2014,6,"Summer","OTB",-82.613516,27.972183,1,3,2,1,3,20
"TBM2014061302",2014,6,"Summer","OTB",-82.567283,27.973183,5,1,2,3,7,36
"TBM2014061304",2014,6,"Summer","OTB",-82.665316,28.02825,2,2,2,2,7,30
"TBM2014070202",2014,7,"Summer","HB",-82.41215,27.946833,2,5,0,3,0,20
"TBM2014070203",2014,7,"Summer","HB",-82.4291,27.864333,5,7,2,3,7,48
"TBM2014070205",2014,7,"Summer","HB",-82.402183,27.8152,8,9,10,10,10,94
"TBM2014070207",2014,7,"Summer","MTB",-82.41515,27.798066,2,8,0,2,7,38
"TBM2014070702",2014,7,"Summer","MTB",-82.609016,27.8511,5,6,5,5,7,56
"TBM2014070703",2014,7,"Summer","MTB",-82.620933,27.79035,9,9,10,9,7,88
"TBM2014070704",2014,7,"Summer","OTB",-82.546433,27.845683,2,6,2,1,7,36
"TBM2014070707",2014,7,"Summer","OTB",-82.552166,27.857466,3,5,2,4,7,42
"TBM2014070806",2014,7,"Summer","MTB",-82.646033,27.697566,4,5,2,4,3,36
"TBM2014070807",2014,7,"Summer","MTB",-82.625066,27.741266,4,4,2,4,7,42
"TBM2014070902",2014,7,"Summer","MTB",-82.515733,27.670033,5,5,2,4,10,52
"TBM2014070906",2014,7,"Summer","MTB",-82.4785,27.710316,9,10,8,9,10,92
"TBM2014070907",2014,7,"Summer","MTB",-82.523483,27.689033,9,10,8,10,7,88
"TBM2014071003",2014,7,"Summer","MTB",-82.4267,27.785233,2,6,2,2,3,30
"TBM2014071004",2014,7,"Summer","HB",-82.431366,27.83195,5,8,2,5,7,54
"TBM2014071006",2014,7,"Summer","HB",-82.437716,27.867983,9,7,10,8,10,88
"TBM2014071008",2014,7,"Summer","HB",-82.486733,27.866333,1,0,0,1,3,10
"TBM2014071101",2014,7,"Summer","OTB",-82.6549,27.996366,9,9,8,10,10,92
"TBM2014071102",2014,7,"Summer","OTB",-82.67635,27.997933,2,2,2,2,3,22
"TBM2014071103",2014,7,"Summer","OTB",-82.67735,28.00335,5,4,0,5,10,48
"TBM2014071105",2014,7,"Summer","OTB",-82.533116,27.924366,10,8,8,10,10,92
"TBM2014071106",2014,7,"Summer","OTB",-82.54475,27.942083,6,4,5,6,7,56
"TBM2014071204",2014,7,"Summer","OTB",-82.637433,27.889733,10,7,10,10,10,94
"TBM2014071206",2014,7,"Summer","OTB",-82.676533,28.00915,10,6,8,10,10,88
"TBM2014071502",2014,7,"Summer","LTB",-82.549033,27.607166,4,6,3,4,10,54
"TBM2014080104",2014,8,"Summer","OTB",-82.7118,27.95775,6,8,5,6,7,64
"TBM2014080105",2014,8,"Summer","OTB",-82.71355,27.957716,3,7,2,4,3,38
"TBM2014080405",2014,8,"Summer","LTB",-82.5734,27.607516,7,8,3,8,7,66
"TBM2014080602",2014,8,"Summer","MTB",-82.631783,27.71525,5,5,10,6,10,72
"TBM2014080603",2014,8,"Summer","MTB",-82.62845,27.756766,2,5,5,2,3,34
"TBM2014080604",2014,8,"Summer","MTB",-82.61805,27.71455,2,4,0,2,7,30
"TBM2014080701",2014,8,"Summer","OTB",-82.608316,27.9874,4,6,5,4,7,52
"TBM2014080702",2014,8,"Summer","OTB",-82.635683,27.994716,10,10,10,10,10,100
"TBM2014080703",2014,8,"Summer","OTB",-82.665933,28.001133,8,10,2,8,10,76
"TBM2014080704",2014,8,"Summer","OTB",-82.68305,28.0309,7,6,2,5,10,60
"TBM2014080705",2014,8,"Summer","OTB",-82.6765,28.0072,10,4,10,10,10,88
"TBM2014080801",2014,8,"Summer","MTB",-82.461433,27.7466,3,8,2,4,3,40
"TBM2014080802",2014,8,"Summer","MTB",-82.4689,27.748366,5,6,2,5,7,50
"TBM2014080804",2014,8,"Summer","MTB",-82.458416,27.712883,4,6,0,2,7,38
"TBM2014080805",2014,8,"Summer","MTB",-82.476166,27.709733,8,8,8,8,10,84
"TBM2014080808",2014,8,"Summer","HB",-82.4821,27.925166,8,10,10,9,7,88
"TBM2014080809",2014,8,"Summer","HB",-82.483466,27.891833,4,5,5,4,10,56
"TBM2014080902",2014,8,"Summer","MTB",-82.62075,27.841,1,4,2,1,3,22
"TBM2014080904",2014,8,"Summer","OTB",-82.533066,27.87935,7,8,5,9,7,72
"TBM2014080906",2014,8,"Summer","OTB",-82.563466,27.8318,1,2,0,0,3,12
"TBM2014081202",2014,8,"Summer","LTB",-82.663566,27.6799,5,7,7,6,10,70
"TBM2014081303",2014,8,"Summer","HB",-82.431283,27.832266,3,4,0,3,3,26
"TBM2014081305",2014,8,"Summer","MTB",-82.4856,27.817316,6,6,10,7,10,78
"TBM2014081307",2014,8,"Summer","MTB",-82.475566,27.8208,3,2,2,2,10,38
"TBM2014081402",2014,8,"Summer","LTB",-82.594866,27.57605,6,6,3,5,10,60
"TBM2014090303",2014,9,"Summer","LTB",-82.550516,27.651116,4,5,0,4,10,46
"TBM2014090307",2014,9,"Summer","LTB",-82.5666,27.62165,1,2,0,1,0,8
"TBM2014090501",2014,9,"Summer","OTB",-82.6165,28.005,5,5,2,5,7,48
"TBM2014090502",2014,9,"Summer","OTB",-82.688533,27.988516,10,7,5,9,7,76
"TBM2014090503",2014,9,"Summer","OTB",-82.695133,27.96195,10,5,8,9,10,84
"TBM2014090505",2014,9,"Summer","OTB",-82.71795,27.935716,4,5,5,4,7,50
"TBM2014090506",2014,9,"Summer","OTB",-82.662216,27.9127,9,6,8,9,10,84
"TBM2014090509",2014,9,"Summer","OTB",-82.583916,27.972233,4,4,2,4,7,42
"TBM2014090602",2014,9,"Summer","HB",-82.4358,27.863966,4,3,0,5,10,44
"TBM2014090606",2014,9,"Summer","MTB",-82.464783,27.713366,8,8,10,7,7,80
"TBM2014090607",2014,9,"Summer","MTB",-82.43415,27.766083,2,2,2,2,3,22
"TBM2014090802",2014,9,"Summer","OTB",-82.639333,28.0067,8,9,8,9,10,88
"TBM2014090804",2014,9,"Summer","OTB",-82.61175,27.87605,9,8,8,10,10,90
"TBM2014091006",2014,9,"Summer","LTB",-82.6447,27.691216,4,4,10,6,7,62
"TBM2014091202",2014,9,"Summer","HB",-82.489333,27.9071,1,4,0,0,3,16
"TBM2014091203",2014,9,"Summer","HB",-82.4338,27.8847,0,0,0,0,0,0
"TBM2014091204",2014,9,"Summer","HB",-82.424766,27.884083,5,7,0,5,7,48
"TBM2014091207",2014,9,"Summer","MTB",-82.4892,27.815933,6,7,5,6,10,68
"TBM2014091208",2014,9,"Summer","HB",-82.475833,27.850733,4,8,8,5,3,56
"TBM2014091209",2014,9,"Summer","HB",-82.475266,27.851333,10,2,8,10,10,80
"TBM2014091307",2014,9,"Summer","LTB",-82.6341,27.55115,1,2,7,2,3,30
"TBM2014091401",2014,9,"Summer","MTB",-82.59725,27.8119,1,3,0,1,3,16
"TBM2014091402",2014,9,"Summer","MTB",-82.6186,27.8015,6,9,8,6,10,78
"TBM2014091407",2014,9,"Summer","OTB",-82.554866,27.851533,5,7,8,6,7,66
"TBM2014091408",2014,9,"Summer","OTB",-82.5896,27.83685,7,8,8,7,7,74
"TBM2014100402",2014,10,"Fall","OTB",-82.646166,27.899,9,3,5,9,10,72
"TBM2014100403",2014,10,"Fall","OTB",-82.659183,27.911116,10,2,10,10,10,84
"TBM2014100407",2014,10,"Fall","OTB",-82.7171,27.956633,10,2,10,9,10,82
"TBM2014100408",2014,10,"Fall","OTB",-82.713083,27.956833,4,1,2,2,10,38
"TBM2014100503",2014,10,"Fall","MTB",-82.4531,27.710033,5,7,5,5,7,58
"TBM2014100504",2014,10,"Fall","MTB",-82.479483,27.723966,4,6,5,5,3,46
"TBM2014100505",2014,10,"Fall","MTB",-82.513,27.696316,10,6,10,10,10,92
"TBM2014100604",2014,10,"Fall","LTB",-82.732116,27.533466,5,6,2,4,10,54
"TBM2014100701",2014,10,"Fall","MTB",-82.604333,27.803866,6,5,5,6,10,64
"TBM2014100702",2014,10,"Fall","MTB",-82.6169,27.819383,1,6,5,2,7,42
"TBM2014100703",2014,10,"Fall","MTB",-82.622883,27.8545,10,6,8,7,10,82
"TBM2014100704",2014,10,"Fall","OTB",-82.5831,27.835433,6,8,8,6,10,76
"TBM2014100708",2014,10,"Fall","OTB",-82.5427,27.845133,6,8,5,7,10,72
"TBM2014101001",2014,10,"Fall","HB",-82.43465,27.863666,6,5,5,7,10,66
"TBM2014101002",2014,10,"Fall","HB",-82.486416,27.865983,10,5,2,10,10,74
"TBM2014101003",2014,10,"Fall","HB",-82.483083,27.877116,10,10,5,10,10,90
"TBM2014101103",2014,10,"Fall","OTB",-82.5475,27.95165,1,4,0,2,3,20
"TBM2014101105",2014,10,"Fall","OTB",-82.6107,27.986366,7,6,8,8,7,72
"TBM2014101106",2014,10,"Fall","OTB",-82.6451,28.01665,7,7,5,8,7,68
"TBM2014101301",2014,10,"Fall","MTB",-82.6219,27.705633,4,6,2,3,10,50
"TBM2014101307",2014,10,"Fall","LTB",-82.709016,27.623283,10,10,10,7,10,94
"TBM2014101406",2014,10,"Fall","LTB",-82.66175,27.524216,5,6,10,6,8,70
"TBM2014101407",2014,10,"Fall","LTB",-82.665083,27.522516,6,8,5,6,10,70
"TBM2014101504",2014,10,"Fall","HB",-82.425533,27.8738,9,7,8,9,10,86
"TBM2014101505",2014,10,"Fall","HB",-82.402283,27.823633,9,5,5,10,10,78
"TBM2014101506",2014,10,"Fall","HB",-82.413783,27.939433,4,0,2,3,8,34
"TBM2014101507",2014,10,"Fall","HB",-82.41285,27.947766,4,1,0,2,8,30
"TBM2014110401",2014,11,"Fall","LTB",-82.676583,27.659133,5,8,0,4,10,54
"TBM2014110501",2014,11,"Fall","HB",-82.4087,27.8217,4,8,5,4,8,58
"TBM2014110505",2014,11,"Fall","HB",-82.488333,27.870633,4,9,5,5,8,62
"TBM2014110506",2014,11,"Fall","HB",-82.482433,27.877666,7,9,10,8,10,88
"TBM2014110507",2014,11,"Fall","HB",-82.45205,27.9082,6,10,5,7,8,72
"TBM2014110701",2014,11,"Fall","OTB",-82.54625,27.86455,1,5,0,2,3,22
"TBM2014110702",2014,11,"Fall","OTB",-82.552516,27.857,5,9,2,6,7,58
"TBM2014110704",2014,11,"Fall","OTB",-82.552566,27.842466,0,0,0,0,0,0
"TBM2014110707",2014,11,"Fall","MTB",-82.605666,27.79685,4,8,0,4,7,46
"TBM2014110708",2014,11,"Fall","MTB",-82.59,27.822983,1,6,2,2,7,36
"TBM2014111003",2014,11,"Fall","MTB",-82.638366,27.740933,10,4,10,10,10,88
"TBM2014111004",2014,11,"Fall","LTB",-82.710333,27.6225,4,9,2,4,8,54
"TBM2014111103",2014,11,"Fall","LTB",-82.688166,27.514316,3,7,2,4,5,42
"TBM2014111105",2014,11,"Fall","LTB",-82.706,27.527566,1,4,0,1,5,22
"TBM2014111201",2014,11,"Fall","OTB",-82.54945,27.96,3,5,2,4,3,34
"TBM2014111202",2014,11,"Fall","OTB",-82.603783,27.982383,5,7,2,5,3,44
"TBM2014111203",2014,11,"Fall","OTB",-82.655016,28.00835,8,5,8,9,7,74
"TBM2014111205",2014,11,"Fall","OTB",-82.67835,27.963666,1,3,0,1,0,10
"TBM2014111207",2014,11,"Fall","OTB",-82.684233,27.968783,5,6,5,5,10,62
"TBM2014111303",2014,11,"Fall","OTB",-82.722033,27.953583,2,4,0,2,3,22
"TBM2014111304",2014,11,"Fall","OTB",-82.709316,27.958083,4,2,2,3,7,36
"TBM2014111401",2014,11,"Fall","MTB",-82.469016,27.7396,3,8,0,4,3,36
"TBM2014111405",2014,11,"Fall","HB",-82.435283,27.775816,6,8,5,5,10,68
"TBM2014111406",2014,11,"Fall","MTB",-82.433533,27.7656,6,5,5,6,7,58
"TBM2014111407",2014,11,"Fall","MTB",-82.442933,27.761983,4,8,5,5,10,64
"TBM2014111601",2014,11,"Fall","HB",-82.414966,27.937333,1,3,0,1,5,20
"TBM2014120202",2014,12,"Winter","OTB",-82.565416,27.974866,2,2,0,2,5,22
"TBM2014120204",2014,12,"Winter","OTB",-82.6772,28.0094,2,3,0,3,2,20
"TBM2014120205",2014,12,"Winter","OTB",-82.708766,27.95835,7,8,7,6,8,72
"TBM2014120503",2014,12,"Winter","OTB",-82.5377,27.836416,6,5,3,5,10,58
"TBM2014120504",2014,12,"Winter","MTB",-82.520566,27.830216,8,0,7,7,10,64
"TBM2014120505",2014,12,"Winter","MTB",-82.497916,27.8197,5,9,3,5,8,60
"TBM2014120506",2014,12,"Winter","HB",-82.470333,27.833733,9,7,3,7,10,72
"TBM2014120507",2014,12,"Winter","HB",-82.46875,27.837783,7,10,3,8,8,72
"TBM2014120615",2014,12,"Winter","LTB",-82.589483,27.598283,5,5,0,5,5,40
"TBM2014120701",2014,12,"Winter","MTB",-82.52305,27.685816,10,10,3,10,8,82
"TBM2014120702",2014,12,"Winter","MTB",-82.467616,27.74655,9,10,7,9,8,86
"TBM2014120705",2014,12,"Winter","MTB",-82.491016,27.714316,8,4,10,7,10,78
"TBM2014120708",2014,12,"Winter","MTB",-82.514616,27.6765,1,0,0,1,2,8
"TBM2014120804",2014,12,"Winter","MTB",-82.563683,27.831316,1,0,3,1,2,14
"TBM2014120805",2014,12,"Winter","MTB",-82.6041,27.82585,2,4,0,2,5,26
"TBM2014120807",2014,12,"Winter","MTB",-82.6236,27.85,2,4,0,2,5,26
"TBM2014120901",2014,12,"Winter","HB",-82.481283,27.881,7,5,7,7,10,72
"TBM2014120902",2014,12,"Winter","HB",-82.44145,27.827383,3,4,0,3,2,24
"TBM2014120904",2014,12,"Winter","MTB",-82.416283,27.789166,5,4,3,5,5,44
"TBM2014121003",2014,12,"Winter","OTB",-82.54675,27.95125,2,4,3,2,5,32
"TBM2014121004",2014,12,"Winter","OTB",-82.544816,27.948883,8,7,7,9,8,78
"TBM2014121005",2014,12,"Winter","OTB",-82.550583,27.93995,8,10,7,10,8,86
"TBM2014121007",2014,12,"Winter","OTB",-82.534366,27.882133,2,1,0,3,2,16
"TBM2014121009",2014,12,"Winter","OTB",-82.63855,27.96785,7,10,3,8,5,66
"TBM2014121105",2014,12,"Winter","LTB",-82.707816,27.523233,6,9,7,6,8,72
"TBM2014121106",2014,12,"Winter","LTB",-82.595616,27.572866,4,7,0,4,5,40
"TBM2014121401",2014,12,"Winter","HB",-82.421733,27.926766,4,7,0,2,8,42
"TBM2015010104",2015,1,"Winter","HB",-82.403116,27.838583,9,10,3,10,8,80
"TBM2015010106",2015,1,"Winter","HB",-82.445,27.914866,1,0,3,1,2,14
"TBM2015010301",2015,1,"Winter","HB",-82.487433,27.906433,0,0,0,0,0,0
"TBM2015010303",2015,1,"Winter","HB",-82.481083,27.880266,7,7,3,8,5,60
"TBM2015010307",2015,1,"Winter","MTB",-82.448666,27.762583,4,7,3,4,2,40
"TBM2015010308",2015,1,"Winter","MTB",-82.4646,27.7455,10,9,7,9,8,86
"TBM2015010309",2015,1,"Winter","MTB",-82.4659,27.750133,10,4,3,10,8,70
"TBM2015010602",2015,1,"Winter","MTB",-82.622816,27.740633,2,4,3,2,5,32
"TBM2015010603",2015,1,"Winter","MTB",-82.623666,27.7336,10,5,3,10,8,72
"TBM2015010702",2015,1,"Winter","OTB",-82.599733,27.873666,4,8,3,5,8,56
"TBM2015010704",2015,1,"Winter","MTB",-82.59675,27.825883,0,0,0,0,0,0
"TBM2015010706",2015,1,"Winter","OTB",-82.537216,27.867766,8,7,7,8,8,76
"TBM2015010707",2015,1,"Winter","OTB",-82.533083,27.87445,2,5,3,3,5,36
"TBM2015010802",2015,1,"Winter","OTB",-82.642683,28.02135,2,5,0,2,5,28
"TBM2015010803",2015,1,"Winter","OTB",-82.64135,28.020233,2,1,0,3,5,22
"TBM2015010903",2015,1,"Winter","LTB",-82.557733,27.647483,2,4,0,2,2,20
"TBM2015010904",2015,1,"Winter","LTB",-82.5624,27.607766,8,6,3,8,10,70
"TBM2015010907",2015,1,"Winter","MTB",-82.51765,27.6778,10,10,10,10,8,96
"TBM2015011105",2015,1,"Winter","LTB",-82.618283,27.575116,7,10,0,7,10,68
"TBM2015011303",2015,1,"Winter","OTB",-82.691666,27.961416,3,2,0,4,5,28
"TBM2015011304",2015,1,"Winter","OTB",-82.72355,27.938033,4,6,0,5,5,40
"TBM2015011305",2015,1,"Winter","OTB",-82.6785,27.92115,2,5,0,3,2,24
"TBM2015011306",2015,1,"Winter","OTB",-82.539466,27.9349,8,5,3,9,8,66
"TBM2015011307",2015,1,"Winter","OTB",-82.533816,27.931183,7,10,0,8,8,66
"TBM2015011409",2015,1,"Winter","HB",-82.43355,27.94045,5,4,7,4,5,50
"TBM2015011410",2015,1,"Winter","HB",-82.433483,27.936233,4,3,3,3,5,36
"TBM2015020101",2015,2,"Winter","MTB",-82.465,27.751816,5,5,3,5,8,52
"TBM2015020102",2015,2,"Winter","MTB",-82.465216,27.7535,2,4,0,1,5,24
"TBM2015020103",2015,2,"Winter","MTB",-82.440716,27.767433,0,0,0,0,0,0
"TBM2015020301",2015,2,"Winter","MTB",-82.616,27.820916,8,10,10,8,8,88
"TBM2015020302",2015,2,"Winter","MTB",-82.618,27.801716,1,0,0,1,2,8
"TBM2015020303",2015,2,"Winter","MTB",-82.608816,27.806533,8,7,3,7,8,66
"TBM2015020304",2015,2,"Winter","MTB",-82.60525,27.80095,8,10,7,8,5,76
"TBM2015020401",2015,2,"Winter","HB",-82.4683,27.846266,3,6,3,3,5,40
"TBM2015020402",2015,2,"Winter","MTB",-82.505666,27.826433,9,9,7,7,8,80
"TBM2015020403",2015,2,"Winter","HB",-82.403266,27.862783,2,3,0,2,2,18
"TBM2015020405",2015,2,"Winter","HB",-82.4141,27.89855,2,3,0,2,2,18
"TBM2015020504",2015,2,"Winter","LTB",-82.575666,27.634883,2,4,0,2,2,20
"TBM2015020506",2015,2,"Winter","LTB",-82.55745,27.646333,5,5,7,5,8,60
"TBM2015020601",2015,2,"Winter","OTB",-82.616716,27.98175,1,0,0,1,2,8
"TBM2015020602",2015,2,"Winter","OTB",-82.68125,27.997516,6,7,3,5,8,58
"TBM2015020604",2015,2,"Winter","OTB",-82.71405,27.932083,2,3,0,3,2,20
"TBM2015020606",2015,2,"Winter","OTB",-82.618933,27.886266,5,8,3,5,8,58
"TBM2015020608",2015,2,"Winter","OTB",-82.547133,27.952083,6,3,7,5,8,58
"TBM2015020701",2015,2,"Winter","HB",-82.4147,27.932766,2,1,3,2,2,20
"TBM2015020708",2015,2,"Winter","HB",-82.428083,27.9463,3,6,0,1,8,36
"TBM2015020801",2015,2,"Winter","LTB",-82.64425,27.524333,9,2,7,9,10,74
"TBM2015020803",2015,2,"Winter","LTB",-82.614983,27.5853,6,4,7,6,8,62
"TBM2015020805",2015,2,"Winter","LTB",-82.609833,27.58095,1,0,0,1,2,8
"TBM2015021015",2015,2,"Winter","LTB",-82.54975,27.60295,7,7,3,5,10,64
"TBM2015021104",2015,2,"Winter","OTB",-82.6846,28.020133,5,3,7,4,8,54
"TBM2015021105",2015,2,"Winter","OTB",-82.63965,27.895316,5,8,7,2,10,64
"TBM2015021203",2015,2,"Winter","OTB",-82.590866,27.851783,4,8,3,5,8,56
"TBM2015021204",2015,2,"Winter","OTB",-82.531933,27.879966,2,4,0,2,5,26
"TBM2015030201",2015,3,"Winter","HB",-82.407683,27.904166,7,7,10,7,8,78
"TBM2015030202",2015,3,"Winter","HB",-82.435383,27.8865,4,7,0,4,2,34
"TBM2015030203",2015,3,"Winter","HB",-82.429583,27.89935,8,6,3,9,8,68
"TBM2015030207",2015,3,"Winter","HB",-82.481416,27.881066,8,5,7,8,8,72
"TBM2015030208",2015,3,"Winter","HB",-82.48805,27.898733,3,5,3,1,8,40
"TBM2015030309",2015,3,"Winter","HB",-82.43325,27.937583,4,5,3,4,8,48
"TBM2015030402",2015,3,"Winter","LTB",-82.674283,27.6609,5,2,0,5,10,44
"TBM2015030501",2015,3,"Winter","MTB",-82.514766,27.67665,3,6,3,2,5,38
"TBM2015030502",2015,3,"Winter","MTB",-82.53775,27.6747,5,2,3,5,8,46
"TBM2015030503",2015,3,"Winter","LTB",-82.558466,27.643,1,0,0,1,2,8
"TBM2015030505",2015,3,"Winter","LTB",-82.59835,27.575466,7,3,3,7,5,50
"TBM2015030705",2015,3,"Winter","OTB",-82.591616,27.875816,3,7,3,4,5,44
"TBM2015030706",2015,3,"Winter","OTB",-82.554366,27.846783,5,2,0,6,8,42
"TBM2015030901",2015,3,"Winter","MTB",-82.635566,27.720683,10,4,10,9,10,86
"TBM2015030902",2015,3,"Winter","MTB",-82.646083,27.697566,4,8,7,3,5,54
"TBM2015031001",2015,3,"Winter","OTB",-82.542216,27.892866,2,4,3,2,5,32
"TBM2015031002",2015,3,"Winter","OTB",-82.560583,27.93665,6,8,10,6,8,76
"TBM2015031005",2015,3,"Winter","OTB",-82.655316,27.92385,1,0,0,1,2,8
"TBM2015031006",2015,3,"Winter","OTB",-82.641516,27.896383,7,8,3,7,8,66
"TBM2015031008",2015,3,"Winter","OTB",-82.537666,27.883283,2,6,3,3,5,38
"TBM2015031009",2015,3,"Winter","OTB",-82.532266,27.879566,8,4,7,7,8,68
"TBM2015031101",2015,3,"Winter","HB",-82.414966,27.803066,9,5,7,9,8,76
"TBM2015031103",2015,3,"Winter","MTB",-82.4822,27.748616,5,7,3,5,8,56
"TBM2015031107",2015,3,"Winter","HB",-82.46165,27.93825,10,10,10,9,8,94
"TBM2015031202",2015,3,"Winter","OTB",-82.62575,28.007266,10,9,7,10,10,92
"TBM2015031204",2015,3,"Winter","OTB",-82.68865,27.987916,9,9,7,9,10,88
"TBM2015031206",2015,3,"Winter","OTB",-82.705416,27.958716,5,8,3,5,8,58
"TBM2015040101",2015,4,"Spring","HB",-82.481283,27.89035,1,0,0,1,2,8
"TBM2015040102",2015,4,"Spring","HB",-82.488016,27.865216,2,3,0,1,5,22
"TBM2015040106",2015,4,"Spring","MTB",-82.506016,27.819683,0,0,0,0,0,0
"TBM2015040107",2015,4,"Spring","MTB",-82.4818,27.8214,8,8,10,7,7,80
"TBM2015040108",2015,4,"Spring","HB",-82.47025,27.830866,6,10,3,7,8,68
"TBM2015040202",2015,4,"Spring","MTB",-82.59985,27.809216,8,5,7,6,10,72
"TBM2015040204",2015,4,"Spring","MTB",-82.635683,27.720533,8,6,7,8,3,64
"TBM2015040303",2015,4,"Spring","MTB",-82.6278,27.756566,1,4,3,1,0,18
"TBM2015040304",2015,4,"Spring","MTB",-82.626216,27.773983,7,5,10,5,10,74
"TBM2015040504",2015,4,"Spring","LTB",-82.560766,27.640833,0,0,3,0,0,6
"TBM2015040505",2015,4,"Spring","LTB",-82.561783,27.638733,4,6,3,5,7,50
"TBM2015040506",2015,4,"Spring","LTB",-82.56955,27.633666,4,10,3,5,7,58
"TBM2015040507",2015,4,"Spring","LTB",-82.5572,27.599683,6,7,7,5,3,56
"TBM2015040703",2015,4,"Spring","LTB",-82.73315,27.5343,1,5,0,1,0,14
"TBM2015040805",2015,4,"Spring","HB",-82.39895,27.946566,4,3,0,3,8,36
"TBM2015041001",2015,4,"Spring","OTB",-82.600466,27.984166,10,7,3,10,10,80
"TBM2015041003",2015,4,"Spring","OTB",-82.646816,27.967683,8,10,7,8,10,86
"TBM2015041004",2015,4,"Spring","OTB",-82.655533,28.001283,4,7,3,5,7,52
"TBM2015041005",2015,4,"Spring","OTB",-82.68425,27.99255,1,1,0,1,3,12
"TBM2015041006",2015,4,"Spring","OTB",-82.666933,27.9131,1,2,0,1,3,14
"TBM2015041007",2015,4,"Spring","OTB",-82.64605,27.90945,5,4,0,4,3,32
"TBM2015041101",2015,4,"Spring","OTB",-82.541933,27.892566,4,8,0,5,3,40
"TBM2015041106",2015,4,"Spring","OTB",-82.60925,27.880566,3,7,3,4,3,40
"TBM2015041107",2015,4,"Spring","OTB",-82.53335,27.879466,9,8,7,10,7,82
"TBM2015041204",2015,4,"Spring","LTB",-82.617233,27.571333,3,1,3,4,7,36
"TBM2015041206",2015,4,"Spring","MTB",-82.478216,27.71035,3,2,7,4,3,38
"TBM2015041301",2015,4,"Spring","HB",-82.397083,27.853283,9,2,7,7,8,66
"TBM2015041304",2015,4,"Spring","HB",-82.48345,27.92395,9,1,3,8,10,62
"TBM2015050101",2015,5,"Spring","MTB",-82.493716,27.723016,7,10,10,6,7,80
"TBM2015050102",2015,5,"Spring","MTB",-82.47645,27.731233,9,10,10,8,7,88
"TBM2015050106",2015,5,"Spring","MTB",-82.4914,27.816533,3,5,0,4,3,30
"TBM2015050301",2015,5,"Spring","OTB",-82.69015,28.02755,1,4,0,1,3,18
