"Reference","Project_1","Project_2","Project_3","Sampling_Date","Latitude","Longitude","Zone","Grid","Stratum","effort","Species_record_id","NODCCODE","Scientificname","Commonname","Splittype","Splitlevel","Cells","Number"
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,19,"8858020101","Symphurus plagiusa","Blackcheek Tonguefish","."," .",NA,1
"TBM2017040808","AM",". ",". ","2017-04-20",27.7111,-82.487566,"C",287,"S",1.4,20,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,7
"TBM2017040809","AM",". ",". ","2017-04-20",27.755633,-82.4513,"C",235,"S",1.4,1,"8857050302","Paralichthys albigutta","Gulf Flounder","."," .",NA,1
"TBM2017040809","AM",". ",". ","2017-04-20",27.755633,-82.4513,"C",235,"S",1.4,2,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2017040809","AM",". ",". ","2017-04-20",27.755633,-82.4513,"C",235,"S",1.4,3,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,10
"TBM2017040809","AM",". ",". ","2017-04-20",27.755633,-82.4513,"C",235,"S",1.4,4,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,2
"TBM2017040809","AM",". ",". ","2017-04-20",27.755633,-82.4513,"C",235,"S",1.4,5,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2017041104","AM",". ",". ","2017-04-17",27.985533,-82.6911,"A",14,"B",1.4,1,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017041104","AM",". ",". ","2017-04-17",27.985533,-82.6911,"A",14,"B",1.4,2,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,4
"TBM2017041104","AM",". ",". ","2017-04-17",27.985533,-82.6911,"A",14,"B",1.4,3,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,2
"TBM2017041104","AM",". ",". ","2017-04-17",27.985533,-82.6911,"A",14,"B",1.4,4,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2017041104","AM",". ",". ","2017-04-17",27.985533,-82.6911,"A",14,"B",1.4,5,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,1
"TBM2017041104","AM",". ",". ","2017-04-17",27.985533,-82.6911,"A",14,"B",1.4,6,"8803020202","Strongylura notata","Redfin Needlefish","."," .",NA,1
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,2,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,1
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,3,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,4,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,5,"8805030300","Menidia spp.","New World silversides","."," .",NA,293
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,6,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,20
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,7,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,3
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,8,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,2
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,9,"8835440603","Menticirrhus saxatilis","Northern Kingfish","."," .",NA,1
"TBM2017041106","AM",". ",". ","2017-04-17",27.945916,-82.72355,"A",43,"S",1.4,10,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,4
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,1,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,3
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,3,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,16
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,4,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,5,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,57
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,6,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,31
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,7,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,106
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,8,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,3
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,9,"8804040101","Cyprinodon variegatus","Sheepshead Minnow","."," .",NA,3
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,10,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,4
"TBM2017041201","AM",". ",". ","2017-04-04",27.50815,-82.673766,"E",441,"S",1.4,11,"8804040101","Cyprinodon variegatus","Sheepshead Minnow","."," .",NA,8
"TBM2017041205","AM",". ",". ","2017-04-04",27.5524,-82.574766,"E",407,"B",1.4,1,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,3
"TBM2017041205","AM",". ",". ","2017-04-04",27.5524,-82.574766,"E",407,"B",1.4,2,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,7
"TBM2017041205","AM",". ",". ","2017-04-04",27.5524,-82.574766,"E",407,"B",1.4,3,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,2
"TBM2017041205","AM",". ",". ","2017-04-04",27.5524,-82.574766,"E",407,"B",1.4,4,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2017041205","AM",". ",". ","2017-04-04",27.5524,-82.574766,"E",407,"B",1.4,5,"8835440603","Menticirrhus saxatilis","Northern Kingfish","."," .",NA,1
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,164
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,2,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,3
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,3,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,4,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,5
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,5,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,2
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,6,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,1
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,7,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,34
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,8,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,5
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,9,"8858030202","Achirus lineatus","Lined Sole","."," .",NA,2
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,10,"8820020205","Hippocampus zosterae","Dwarf Seahorse","."," .",NA,1
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,11,"8820020205","Hippocampus zosterae","Dwarf Seahorse","."," .",NA,2
"TBM2017041206","AM",". ",". ","2017-04-04",27.5496,-82.572983,"E",417,"A",1.4,12,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,3
"TBM2017041402","AM",". ",". ","2017-04-24",27.9106,-82.6286,"A",83,"B",1.4,1,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2017041403","AM",". ",". ","2017-04-24",27.90945,-82.630066,"A",83,"S",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2017041403","AM",". ",". ","2017-04-24",27.90945,-82.630066,"A",83,"S",1.4,2,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,3
"TBM2017041403","AM",". ",". ","2017-04-24",27.90945,-82.630066,"A",83,"S",1.4,3,"8805030300","Menidia spp.","New World silversides","."," .",NA,186
"TBM2017041403","AM",". ",". ","2017-04-24",27.90945,-82.630066,"A",83,"S",1.4,4,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,2
"TBM2017041403","AM",". ",". ","2017-04-24",27.90945,-82.630066,"A",83,"S",1.4,5,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,2
"TBM2017041404","AM",". ",". ","2017-04-24",27.922016,-82.6493,"A",65,"A",1.4,1,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2017041404","AM",". ",". ","2017-04-24",27.922016,-82.6493,"A",65,"A",1.4,2,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,3
"TBM2017041404","AM",". ",". ","2017-04-24",27.922016,-82.6493,"A",65,"A",1.4,3,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,3
"TBM2017041404","AM",". ",". ","2017-04-24",27.922016,-82.6493,"A",65,"A",1.4,4,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,5
"TBM2017041404","AM",". ",". ","2017-04-24",27.922016,-82.6493,"A",65,"A",1.4,5,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2017041407","AM",". ",". ","2017-04-24",28.016933,-82.643683,"A",7,"S",1.4,1,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,2
"TBM2017041407","AM",". ",". ","2017-04-24",28.016933,-82.643683,"A",7,"S",1.4,2,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017041407","AM",". ",". ","2017-04-24",28.016933,-82.643683,"A",7,"S",1.4,3,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,1
"TBM2017041407","AM",". ",". ","2017-04-24",28.016933,-82.643683,"A",7,"S",1.4,4,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,5
"TBM2017041407","AM",". ",". ","2017-04-24",28.016933,-82.643683,"A",7,"S",1.4,5,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,1
"TBM2017041407","AM",". ",". ","2017-04-24",28.016933,-82.643683,"A",7,"S",1.4,6,"8805030300","Menidia spp.","New World silversides","."," .",NA,2
"TBM2017041407","AM",". ",". ","2017-04-24",28.016933,-82.643683,"A",7,"S",1.4,7,"8805030300","Menidia spp.","New World silversides","."," .",NA,23
"TBM2017041408","AM",". ",". ","2017-04-24",27.9998,-82.636916,"A",17,"A",1.4,1,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,38
"TBM2017041408","AM",". ",". ","2017-04-24",27.9998,-82.636916,"A",17,"A",1.4,2,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,1
"TBM2017050104","AM",". ",". ","2017-05-16",27.680316,-82.5315,"E",321,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2017050104","AM",". ",". ","2017-05-16",27.680316,-82.5315,"E",321,"A",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,131
"TBM2017050104","AM",". ",". ","2017-05-16",27.680316,-82.5315,"E",321,"A",1.4,3,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,2
"TBM2017050104","AM",". ",". ","2017-05-16",27.680316,-82.5315,"E",321,"A",1.4,4,"8805030300","Menidia spp.","New World silversides","."," .",NA,2
"TBM2017050104","AM",". ",". ","2017-05-16",27.680316,-82.5315,"E",321,"A",1.4,5,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2017050104","AM",". ",". ","2017-05-16",27.680316,-82.5315,"E",321,"A",1.4,6,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,100
"TBM2017050105","AM",". ",". ","2017-05-16",27.6951,-82.512716,"E",305,"S",1.4,1,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2017050105","AM",". ",". ","2017-05-16",27.6951,-82.512716,"E",305,"S",1.4,2,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017050105","AM",". ",". ","2017-05-16",27.6951,-82.512716,"E",305,"S",1.4,3,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,26
"TBM2017050105","AM",". ",". ","2017-05-16",27.6951,-82.512716,"E",305,"S",1.4,4,"8835430301","Archosargus probatocephalus","Sheepshead","."," .",NA,3
"TBM2017050105","AM",". ",". ","2017-05-16",27.6951,-82.512716,"E",305,"S",1.4,5,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,1
"TBM2017050105","AM",". ",". ","2017-05-16",27.6951,-82.512716,"E",305,"S",1.4,6,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,2
"TBM2017050105","AM",". ",". ","2017-05-16",27.6951,-82.512716,"E",305,"S",1.4,7,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,1
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,1,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,2,"8747020201","Anchoa hepsetus","Striped Anchovy","."," .",NA,11
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,3,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,40
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,4,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,43
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,5,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,6,"8747060303","Harengula jaguana","Scaled Sardine","."," .",NA,1
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,7,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,3
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,8,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,9,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,10,"8826020103","Prionotus scitulus","Leopard Searobin","."," .",NA,1
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,11,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,5
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,12,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,1
"TBM2017050108","AM",". ",". ","2017-05-16",27.734416,-82.474833,"C",253,"B",1.4,13,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,1
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,1,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,3
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,2,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,64
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,3,"8858030101","Trinectes maculatus","Hogchoker","."," .",NA,1
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,4,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,5,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,1
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,6,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,25
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,7,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,2
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,8,"8803020202","Strongylura notata","Redfin Needlefish","."," .",NA,3
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,9,"8747020201","Anchoa hepsetus","Striped Anchovy","."," .",NA,1
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,10,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,1
"TBM2017050203","AM",". ",". ","2017-05-15",28.031016,-82.682833,"A",5,"S",1.4,11,"8747020201","Anchoa hepsetus","Striped Anchovy","."," .",NA,8
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,2,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,3,"8805030300","Menidia spp.","New World silversides","."," .",NA,9
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,4,"8805030300","Menidia spp.","New World silversides","."," .",NA,111
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,5,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,2
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,6,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,7,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,5
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,8,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,9,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,51
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,10,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,3
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,11,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,10
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,12,"8803020202","Strongylura notata","Redfin Needlefish","."," .",NA,1
"TBM2017050206","AM",". ",". ","2017-05-15",27.916083,-82.683466,"A",79,"A",1.4,13,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,1
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,1,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,2,"8820020205","Hippocampus zosterae","Dwarf Seahorse","."," .",NA,1
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,3,"8820020201","Hippocampus erectus","Lined Seahorse","."," .",NA,1
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,4,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,6
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,5,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,6,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,2
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,7,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,18
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,8,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,131
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,9,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,3
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,10,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,6
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,11,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,10
"TBM2017050207","AM",". ",". ","2017-05-15",27.9244,-82.689033,"A",62,"A",1.4,12,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,1
"TBM2017050208","AM",". ",". ","2017-05-15",27.94075,-82.7211,"A",43,"B",1.4,1,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,45
"TBM2017050208","AM",". ",". ","2017-05-15",27.94075,-82.7211,"A",43,"B",1.4,2,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,1
"TBM2017050208","AM",". ",". ","2017-05-15",27.94075,-82.7211,"A",43,"B",1.4,3,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,3
"TBM2017050208","AM",". ",". ","2017-05-15",27.94075,-82.7211,"A",43,"B",1.4,4,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,1
"TBM2017050208","AM",". ",". ","2017-05-15",27.94075,-82.7211,"A",43,"B",1.4,5,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2017050209","AM",". ",". ","2017-05-15",28.003533,-82.616566,"A",13,"S",1.4,1,"8835430301","Archosargus probatocephalus","Sheepshead","."," .",NA,2
"TBM2017050209","AM",". ",". ","2017-05-15",28.003533,-82.616566,"A",13,"S",1.4,2,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,35
"TBM2017050209","AM",". ",". ","2017-05-15",28.003533,-82.616566,"A",13,"S",1.4,3,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,2341
"TBM2017050209","AM",". ",". ","2017-05-15",28.003533,-82.616566,"A",13,"S",1.4,4,"8804040101","Cyprinodon variegatus","Sheepshead Minnow","."," .",NA,2
